,Symbol,Name,Industry,IndustryCode
2075,RCHG,Recharge Acquisition Corp Class A,기타 금융업,556010
2076,TMTS,Spartacus Acquisition Corp Class A,기타 금융업,556010
2077,CRESY,Cresud SACIF y A ADR,통신 서비스,574010
2078,DBDRU,Roman DBDR Tech Acquisition Corp,기타 금융업,556010
2079,FMBIP,First Midwest Bancorp Inc ADR,은행,551010
2080,CTIC,CTI Biopharma Corp,생명과학 및 메디컬 리서치,562020
2081,CGRO,Collective Growth Corp Class A,기타 금융업,556010
2082,RCKY,Rocky Brands Inc,섬유 및 의류,532020
2083,QLI,Qilian International Holding Group Ltd,제약,562010
2084,LYTS,LSI Industries Inc,주택건설,532030
2085,SJ,Scienjoy Holding Corp,소프트웨어 및 IT서비스,572010
2086,LEGOU,Legato Merger Corp,기타 금융업,556010
2087,CCB,Coastal Financial Corp (EVERETT),은행,551010
2088,RUHN,Ruhnn Holding Ltd ADR,다양한 소매업,534020
2089,ORMP,Oramed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2090,ITHXU,ITHAX Acquisition Corp,기타 금융업,556010
2091,MIST,Milestone Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2092,PWFL,PowerFleet Inc,소프트웨어 및 IT서비스,572010
2093,FSSIU,Fortistar Sustainable Solutions Corp,기타 금융업,556010
2094,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
2095,BPYUP,Brookfield Property REIT Inc PRF,주택 및 상업용 리츠,601020
2096,AGRX,Agile Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2097,IMV,IMV Inc,생명과학 및 메디컬 리서치,562020
2098,EGLE,Eagle Bulk Shipping Inc,화물 및 물류 서비스,524050
2099,FDBC,Fidelity D&D Bancorp Inc,은행,551010
2100,PTICU,PropTech Investment II Corp,기타 금융업,556010
2101,MSON,Misonix Inc,헬스케어 장비 및 용품,561010
2102,FVE,Five Star Senior Living Inc,헬스케어 업체 및 서비스,561020
2103,AKICU,Sports Ventures Acquisition Corp,기타 금융업,556010
2104,KZR,Kezar Life Sciences Inc,생명과학 및 메디컬 리서치,562020
2105,FLXS,Flexsteel Industries Inc,가정용품,532040
2106,SIEN,Sientra Inc,헬스케어 장비 및 용품,561010
2107,EVFM,Evofem Biosciences Inc,제약,562010
2108,LAKE,Lakeland Industries Inc,섬유 및 의류,532020
2109,GNACU,Group Nine Acquisition Corp,기타 금융업,556010
2110,BCTG,Bctg Acquisition Corp,기타 금융업,556010
2111,HRZN,Horizon Technology Finance Corp,다양한 금융서비스,555010
2112,PAYS,Paysign Inc,전문 및 상업 서비스,522030
2113,AAOI,Applied Optoelectronics Inc,전자 장비 및 부품,571040
2114,VCVCU,10X Capital Venture Acquisition Corp,기타 금융업,556010
2115,ARBGU,Aequi Acquisition Corp,기타 금융업,556010
2116,VIIAU,7GC & Holdings Co Inc,기타 금융업,556010
2117,GMLP,Golar LNG Partners LP Unit,오일 및 가스 장비 및 서비스,501030
2118,PCSB,PCSB Financial Corp,은행,551010
2119,COMS,COMSovereign Holding Corp,통신 서비스,574010
2120,BLTSU,Bright Lights Acquisition Corp,기타 금융업,556010
2121,SAII,Software Acquisition Group Inc II Class A,기타 금융업,556010
2122,AMCI,AMCI Acquisition Corp Class A,기타 금융업,556010
2123,PRQR,ProQR Therapeutics NV,생명과학 및 메디컬 리서치,562020
2124,THCA,Tuscan Holdings Corp II,기타 금융업,556010
2125,EVGN,Evogene Ltd,식품 및 담배,541020
2126,BPYPO,Brookfield Property Partners LP Unit Class A,부동산 운영 관리,601010
2127,SBT,Sterling Bancorp Inc,은행,551010
2128,DFHT,Deerfield Healthcare Technology Acquisitions Corp Class A,기타 금융업,556010
2129,KXIN,Kaixin Auto Holdings,전문품 상점,534030
2130,FSBW,FS Bancorp Inc,은행,551010
2131,ACET,Adicet Bio Inc,생명과학 및 메디컬 리서치,562020
2132,LMPX,Lmp Automotive Holdings Inc,소프트웨어 및 IT서비스,572010
2133,VCVC,10X Capital Venture Acquisition Corp Class A,기타 금융업,556010
2134,AEYE,AudioEye Inc,소프트웨어 및 IT서비스,572010
2135,NATH,Nathan's Famous Inc,호텔 및 엔터테인먼트,533010
2136,SUNS,Solar Senior Capital Ltd,다양한 금융서비스,555010
2137,RACA,Therapeutics Acquisition Corp Class A,기타 금융업,556010
2138,AVEO,Aveo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2139,AVNW,Aviat Networks Inc,커뮤니케이션 및 네트워킹,571020
2140,HCIIU,Hudson Executive Investment Corp II,기타 금융업,556010
2141,BKCC,BlackRock Capital Investment Corp,다양한 금융서비스,555010
2142,LIZI,Lizhi Inc ADR,소프트웨어 및 IT서비스,572010
2143,AEACU,Authentic Equity Acquisition Corp,기타 금융업,556010
2144,MESA,Mesa Air Group Inc,운송업,524060
2145,TYME,Tyme Technologies Inc,생명과학 및 메디컬 리서치,562020
2146,VOSOU,Virtuoso Acquisition Corp,기타 금융업,556010
2147,SHACU,SCP & Healthcare Acquisition Co,기타 금융업,556010
2148,HSAQ,Health Sciences Acquisitions Corporation 2,기타 금융업,556010
2149,HTOO,Fusion Fuel Green PLC Class A,재생에너지,502010
2150,HROW,Harrow Health Inc,제약,562010
2151,HCAQ,HealthCor Catalio Acquisition Corp Class A,기타 금융업,556010
2152,IMRA,Imara Inc,생명과학 및 메디컬 리서치,562020
2153,OCSI,Oaktree Strategic Income Corporation,투자은행 및 서비스,551020
2154,SPI,SPI Energy Co Ltd,재생에너지,502010
2155,BPYPN,Brookfield Property Partners LP PRF,부동산 운영 관리,601010
2156,VVPR,VivoPower International PLC,전기 유틸리티,591010
2157,SESN,Sesen Bio Inc,생명과학 및 메디컬 리서치,562020
2158,GWGH,GWG Holdings Inc,보험,553010
2159,CNTY,Century Casinos Inc,호텔 및 엔터테인먼트,533010
2160,GNRS,Greenrose Acquisition Corp,기타 금융업,556010
2161,AGNCM,AGNC Investment Corp ADR,주택 및 상업용 리츠,601020
2162,ASPU,Aspen Group Inc,교육서비스,631010
2163,OTIC,Otonomy Inc,생명과학 및 메디컬 리서치,562020
2164,CHMA,Chiasma Inc,제약,562010
2165,INFI,Infinity Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2166,SOLY,Soliton Inc,헬스케어 장비 및 용품,561010
2167,ADMA,ADMA Biologics Inc,생명과학 및 메디컬 리서치,562020
2168,GPP,Green Plains Partners LP Unit,오일 및 가스 장비 및 서비스,501030
2169,APTX,Aptinyx Inc,제약,562010
2170,AIRG,Airgain Inc,커뮤니케이션 및 네트워킹,571020
2171,UIHC,United Insurance Holdings Corp,보험,553010
2172,TNAV,Telenav Inc,소프트웨어 및 IT서비스,572010
2173,ALCO,Alico Inc,식품 및 담배,541020
2174,SLGL,Sol Gel Technologies Ltd,생명과학 및 메디컬 리서치,562020
2175,ENVIU,Environmental Impact Acquisition Corp,기타 금융업,556010
2176,EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
2177,SRSAU,Sarissa Capital Acquisition Corp,기타 금융업,556010
2178,ACRX,AcelRx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2179,NHIC,Newhold Investment Corp Class A,기타 금융업,556010
2180,CKPT,Checkpoint Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2181,CGROU,Collective Growth Corp Unit,기타 금융업,556010
2182,HBMD,Howard Bancorp Inc,은행,551010
2183,SLMBP,SLM Corp PRF,은행,551010
2184,FVCB,FVCBankcorp Inc,은행,551010
2185,ACNB,ACNB Corp,은행,551010
2186,LCAPU,Lionheart Acquisition Corporation II,기타 금융업,556010
2187,ELDN,Eledon Pharmaceuticals Inc,제약,562010
2188,AKU,Akumin Inc,헬스케어 업체 및 서비스,561020
2189,PVBC,Provident Bancorp Inc (Maryland),은행,551010
2190,GFN,General Finance Corp,전문 및 상업 서비스,522030
2191,EOLS,Evolus Inc,생명과학 및 메디컬 리서치,562020
2192,DSAC,Duddell Street Acquisition Corp. Class A,기타 금융업,556010
2193,TLC,Taiwan Liposome Co Ltd ADR,생명과학 및 메디컬 리서치,562020
2194,SPOK,Spok Holdings Inc,통신 서비스,574010
2195,DLCAU,Deep Lake Capital Acquisition Corp,기타 금융업,556010
2196,FCBP,First Choice Bancorp (California),은행,551010
2197,LFTRU,Lefteris Acquisition Corp,기타 금융업,556010
2198,BFI,Burgerfi International Inc,호텔 및 엔터테인먼트,533010
2199,TBNK,Territorial Bancorp Inc,은행,551010
2200,DAKT,Daktronics Inc,전자 장비 및 부품,571040
2201,GWAC,Good Works Acquisition Corp,기타 금융업,556010
2202,TOUR,Tuniu Corp ADR,호텔 및 엔터테인먼트,533010
2203,FUND,Sprott Focus Trust Inc,다양한 금융서비스,555010
2204,TMDI,Titan Medical Inc,생명과학 및 메디컬 리서치,562020
2205,LATNU,Union Acquisition Corp II Unit,기타 금융업,556010
2206,STRT,Strattec Security Corp,자동차 및 자동차 부품,531010
2207,RCHGU,Recharge Acquisition Corp,기타 금융업,556010
2208,SIC,Select Interior Concepts Inc Class A,주택건설,532030
2209,AMRK,A-Mark Precious Metals Inc,섬유 및 의류,532020
2210,WRAP,Wrap Technologies Inc,커뮤니케이션 및 네트워킹,571020
2211,TMTSU,Spartacus Acquisition Corp,기타 금융업,556010
2212,ETON,Eton Pharmaceuticals Inc,제약,562010
2213,NBSE,NeuBase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2214,PFBI,Premier Financial Bancorp Inc,은행,551010
2215,SAMG,Silvercrest Asset Management Group Inc Class A,투자은행 및 서비스,551020
2216,IDN,Intellicheck Inc,소프트웨어 및 IT서비스,572010
2217,CRBP,Corbus Pharmaceuticals Holdings Inc,생명과학 및 메디컬 리서치,562020
2218,GNRSU,Greenrose Acquisition Corp Unit,기타 금융업,556010
2219,SMTI,Sanara Medtech Inc,제약,562010
2220,TSBK,Timberland Bancorp Inc,은행,551010
2221,OPTN,OptiNose Inc,제약,562010
2222,THTX,Theratechnologies Inc,제약,562010
2223,ARYA,ARYA Sciences Acquisition III Corp Class A,기타 금융업,556010
2224,SRGA,Surgalign Holdings Inc,헬스케어 장비 및 용품,561010
2225,CVCY,Central Valley Community Bancorp,은행,551010
2226,SNCR,Synchronoss Technologies Inc,소프트웨어 및 IT서비스,572010
2227,STRS,Stratus Properties Inc,부동산 운영 관리,601010
2228,GWACU,Good Works Acquisition Corp,기타 금융업,556010
2229,CNCE,Concert Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2230,GCBC,Greene County Bancorp Inc,은행,551010
2231,IMNM,Immunome Inc,생명과학 및 메디컬 리서치,562020
2232,NBN,Northeast Bank,은행,551010
2233,SAIIU,Software Acquisition Group Inc II,기타 금융업,556010
2234,AXLA,Axcella Health Inc,생명과학 및 메디컬 리서치,562020
2235,PKBK,Parke Bancorp Inc,은행,551010
2236,PFHD,Professional Holding Corp Class A,은행,551010
2237,GNPX,Genprex Inc,생명과학 및 메디컬 리서치,562020
2238,ZWRKU,Z-Work Acquisition Corp,기타 금융업,556010
2239,MDCA,MDC Partners Inc Class A,미디어 및 출판,533020
2240,LBRDP,Liberty Broadband Corp PRF,미디어 및 출판,533020
2241,FULTP,Fulton Financial Corp ADR,은행,551010
2242,XSPA,XpresSpa Group Inc,"개인, 가정 용품 및 서비스",542010
2243,CALA,Calithera Biosciences Inc,생명과학 및 메디컬 리서치,562020
2244,HYRE,HyreCar Inc,운송업,524060
2245,NRIM,Northrim BanCorp Inc,은행,551010
2246,EXFO,EXFO Inc,"건설장비 및 대형차, 기차, 배",521020
2247,BIOTU,Biotech Acquisition Co,기타 금융업,556010
2248,TELA,TELA Bio Inc,헬스케어 장비 및 용품,561010
2249,ATLO,Ames National Corp,은행,551010
2250,OBSV,Obseva SA,생명과학 및 메디컬 리서치,562020
2251,TARA,Protara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2252,THMAU,Thimble Point Acquisition Corp,기타 금융업,556010
2253,MHLD,Maiden Holdings Ltd,보험,553010
2254,CMCT,CIM Commercial Trust Corp,주택 및 상업용 리츠,601020
2255,SMED,Sharps Compliance Corp,전문 및 상업 서비스,522030
2256,POLA,Polar Power Inc,"건설장비 및 대형차, 기차, 배",521020
2257,ORRF,Orrstown Financial Services Inc,은행,551010
2258,NRACU,Noble Rock Acquisition Corp,기타 금융업,556010
2259,FSDC,FS Development Corp Class A,기타 금융업,556010
2260,GLG,TD Holdings Inc,운송업,524060
2261,XGN,Exagen Inc,헬스케어 장비 및 용품,561010
2262,MDWT,Midwest Holdings Inc,보험,553010
2263,VINCU,Vincerx Pharma Inc,기타 금융업,556010
2264,OSTRU,Oyster Enterprises Acquisition Corp,기타 금융업,556010
2265,UNTY,Unity Bancorp Inc,은행,551010
2266,AYRO,AYRO Inc,자동차 및 자동차 부품,531010
2267,NKSH,National Bankshares Inc,은행,551010
2268,COFS,ChoiceOne Financial Services Inc,은행,551010
2269,NWFL,Norwood Financial Corp,은행,551010
2270,BSET,Bassett Furniture Industries Inc,가정용품,532040
2271,BCBP,BCB Bancorp Inc,은행,551010
2272,GNFT,Genfit SA ADR,생명과학 및 메디컬 리서치,562020
2273,CBNK,Capital Bancorp Inc,은행,551010
2274,ABEO,Abeona Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2275,ATOS,Atossa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2276,MDNA,Medicenna Therapeutics Corp,생명과학 및 메디컬 리서치,562020
2277,SIGIP,Selective Insurance Group Inc ADR,보험,553010
2278,HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
2279,LCNB,LCNB Corp,은행,551010
2280,IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2281,GSMG,Glory Star New Media Group Holdings Ltd,미디어 및 출판,533020
2282,VTVT,vTv Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
2283,CIH,China Index Holdings Ltd ADR,전문 및 상업 서비스,522030
2284,XCUR,Exicure Inc,생명과학 및 메디컬 리서치,562020
2285,KIN,Kindred Biosciences Inc,생명과학 및 메디컬 리서치,562020
2286,BLSA,Bcls Acquisition Corp Class A,기타 금융업,556010
2287,AFINP,American Finance Trust Inc PRF,주택 및 상업용 리츠,601020
2288,FENC,Fennec Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2289,NHICU,Newhold Investment Corp,기타 금융업,556010
2290,MREO,Mereo BioPharma Group plc ADR,생명과학 및 메디컬 리서치,562020
2291,SBBP,Strongbridge Biopharma plc,제약,562010
2292,DFHTU,Deerfield Healthcare Technology Acquisitions Corp Unit,기타 금융업,556010
2293,CAAS,China Automotive Systems Inc,자동차 및 자동차 부품,531010
2294,CWCO,Consolidated Water Co Ltd,수도 유틸리티,591030
2295,ASMB,Assembly Biosciences Inc,제약,562010
2296,ERYP,Erytech Pharma SA ADR,생명과학 및 메디컬 리서치,562020
2297,THCAU,Tuscan Holdings Corp II Unit,기타 금융업,556010
2298,GAIA,Gaia Inc Class A,미디어 및 출판,533020
2299,RGCO,RGC Resources Inc,천연가스 유틸리티,591020
2300,DRTT,DIRTT Environmental Solutions Ltd,건설 및 엔지니어링,522010
2301,SECO,Secoo Holding Ltd ADR,소프트웨어 및 IT서비스,572010
2302,DRIO,DarioHealth Corp,헬스케어 장비 및 용품,561010
2303,TH,Target Hospitality Corp,호텔 및 엔터테인먼트,533010
2304,OTLK,Outlook Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2305,LWACU,Locust Walk Acquisition Corp,기타 금융업,556010
2306,CYBE,CyberOptics Corp,전자 장비 및 부품,571040
2307,PHICU,Population Health Investment Co Inc,기타 금융업,556010
2308,GENC,Gencor Industries Inc,"건설장비 및 대형차, 기차, 배",521020
2309,MPB,Mid Penn Bancorp Inc,은행,551010
2310,FRBA,FIRST BANK (Hamilton),은행,551010
2311,KRUS,Kura Sushi USA Inc,호텔 및 엔터테인먼트,533010
2312,ENG,ENGlobal Corp,건설 및 엔지니어링,522010
2313,PCOM,Points International Ltd,소프트웨어 및 IT서비스,572010
2314,DSACU,Duddell Street Acquisition Corp.,기타 금융업,556010
2315,AUBAP,Atlantic Union Bankshares Corp ADR,은행,551010
2316,TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,501030
2317,JFIN,Jiayin Group Inc ADR,소프트웨어 및 IT서비스,572010
2318,HBIO,Harvard Bioscience Inc,헬스케어 장비 및 용품,561010
2319,NYMX,Nymox Pharmaceutical Corp,생명과학 및 메디컬 리서치,562020
2320,FLUX,Flux Power Holdings Inc,"건설장비 및 대형차, 기차, 배",521020
2321,MRCC,Monroe Capital Corp,다양한 금융서비스,555010
2322,BCLI,Brainstorm Cell Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2323,NMCI,Navios Maritime Containers LP Unit,화물 및 물류 서비스,524050
2324,OVID,Ovid Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2325,GMVD,G Medical Innovations Holdings Ltd,헬스케어 장비 및 용품,561010
2326,TVACU,Thayer Ventures Acquisition Corp,기타 금융업,556010
2327,FRBK,Republic First Bancorp Inc,은행,551010
2328,YMTX,Yumanity Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2329,MLAC,Malacca Straits Acquisition Co Ltd Class A,기타 금융업,556010
2330,OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
2331,OMEG,Omega Alpha SPAC Class A,기타 금융업,556010
2332,PCB,PCB Bancorp,은행,551010
2333,LJPC,La Jolla Pharmaceutical Co,생명과학 및 메디컬 리서치,562020
2334,TCFCP,TCF Financial Corp ADR,은행,551010
2335,ISTR,Investar Holding Corp,은행,551010
2336,WLFC,Willis Lease Finance Corp,전문 및 상업 서비스,522030
2337,INKAU,KludeIn I Acquisition Corp,기타 금융업,556010
2338,SIEB,Siebert Financial Corp,투자은행 및 서비스,551020
2339,AQST,Aquestive Therapeutics Inc,제약,562010
2340,WEYS,WEYCO Group Inc,섬유 및 의류,532020
2341,VTAQU,Ventoux CCM Acquisition Corp,기타 금융업,556010
2342,DUNEU,Dune Acquisition Corp,기타 금융업,556010
2343,AGFY,Agrify Corp,식품 및 담배,541020
2344,CBIO,Catalyst Biosciences Inc,생명과학 및 메디컬 리서치,562020
2345,SCPH,scPharmaceuticals Inc,제약,562010
2346,PRGX,PRGX Global Inc,전문 및 상업 서비스,522030
2347,GLYC,GlycoMimetics Inc,생명과학 및 메디컬 리서치,562020
2348,PYPD,PolyPid Ltd,제약,562010
2349,III,Information Services Group Inc,전문 및 상업 서비스,522030
2350,TRCH,Torchlight Energy Resources Inc,오일 및 가스,501020
2351,ESSC,East Stone Acquisition Corp,기타 금융업,556010
2352,KRMD,Repro Med Systems Inc,헬스케어 장비 및 용품,561010
2353,SWKH,SWK Holdings Corp,은행,551010
2354,CMLS,Cumulus Media Inc Class A,미디어 및 출판,533020
2355,ROCH,Roth Ch Acquisition I Co,기타 금융업,556010
2356,NMMC,North Mountain Merger Corp Class A,기타 금융업,556010
2357,FCAP,First Capital Inc,은행,551010
2358,YSAC,Yellowstone Acquisition Co Class A,기타 금융업,556010
2359,IEC,IEC Electronics Corp,전자 장비 및 부품,571040
2360,CPLP,Capital Product Partners LP Unit,오일 및 가스 장비 및 서비스,501030
2361,ALSK,Alaska Communications Systems Group Inc,통신 서비스,574010
2362,LIQT,LiqTech International Inc,전문 및 상업 서비스,522030
2363,SEEL,Seelos Therapeutics Inc,제약,562010
2364,ENLV,Enlivex Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
